39.0 State-gov 77516.0 Bachelors 13.0 Never-married Adm-clerical Not-in-family White Male 2174.0 0.0 40.0 United-States <=50K
23.0 Private 122272.0 Bachelors 13.0 Never-married Adm-clerical Own-child White Female 0.0 0.0 30.0 United-States <=50K
35.0 Federal-gov 76845.0 9th 5.0 Married-civ-spouse Farming-fishing Husband Black Male 0.0 0.0 40.0 United-States <=50K
43.0 Private 117037.0 11th 7.0 Married-civ-spouse Transport-moving Husband White Male 0.0 2042.0 40.0 United-States <=50K
59.0 Private 109015.0 HS-grad 9.0 Divorced Tech-support Unmarried White Female 0.0 0.0 40.0 United-States <=50K
22.0 State-gov 311512.0 Some-college 10.0 Married-civ-spouse Other-service Husband Black Male 0.0 0.0 15.0 United-States <=50K
24.0 Private 172987.0 Bachelors 13.0 Married-civ-spouse Tech-support Husband White Male 0.0 0.0 50.0 United-States <=50K
44.0 Private 128354.0 Masters 14.0 Divorced Exec-managerial Unmarried White Female 0.0 0.0 40.0 United-States <=50K
30.0 Private 59496.0 Bachelors 13.0 Married-civ-spouse Sales Husband White Male 2407.0 0.0 40.0 United-States <=50K
53.0 Private 169846.0 HS-grad 9.0 Married-civ-spouse Adm-clerical Wife White Female 0.0 0.0 40.0 United-States >50K
31.0 Local-gov 125927.0 7th-8th 4.0 Married-civ-spouse Farming-fishing Husband White Male 0.0 0.0 40.0 United-States <=50K
49.0 Local-gov 268234.0 HS-grad 9.0 Married-civ-spouse Protective-serv Husband White Male 0.0 0.0 40.0 United-States >50K
30.0 Private 54334.0 9th 5.0 Never-married Sales Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
48.0 Self-emp-not-inc 191277.0 Doctorate 16.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 1902.0 60.0 United-States >50K
48.0 Private 171095.0 Assoc-acdm 12.0 Divorced Exec-managerial Unmarried White Female 0.0 0.0 40.0 England <=50K
55.0 Private 247552.0 Some-college 10.0 Married-civ-spouse Sales Husband White Male 0.0 0.0 56.0 United-States <=50K
29.0 State-gov 267989.0 Bachelors 13.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 0.0 50.0 United-States >50K
24.0 Private 43323.0 HS-grad 9.0 Never-married Other-service Not-in-family White Female 0.0 1762.0 40.0 United-States <=50K
49.0 Private 81973.0 Some-college 10.0 Married-civ-spouse Craft-repair Husband Asian-Pac-Islander Male 0.0 0.0 40.0 United-States >50K
27.0 Private 232782.0 Some-college 10.0 Never-married Sales Own-child White Female 0.0 0.0 40.0 United-States <=50K
36.0 Private 99374.0 Some-college 10.0 Divorced Craft-repair Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
36.0 Private 128757.0 Bachelors 13.0 Married-civ-spouse Other-service Husband Black Male 7298.0 0.0 36.0 United-States >50K
35.0 Private 36270.0 HS-grad 9.0 Divorced Craft-repair Not-in-family White Male 0.0 0.0 60.0 United-States <=50K
58.0 Self-emp-inc 210563.0 HS-grad 9.0 Married-civ-spouse Sales Wife White Female 15024.0 0.0 35.0 United-States >50K
53.0 Local-gov 140359.0 Preschool 1.0 Never-married Machine-op-inspct Not-in-family White Female 0.0 0.0 35.0 United-States <=50K
